oid,t,lon,lat
25,1443659747,-4.459172,48.38611
10,1443659752,-4.424215,48.212734
2,1443659752,-4.4965634,48.38244
1,1443659752,-4.4657283,48.382492
4,1443659753,-4.4851184,48.38132
20,1443659756,-4.3268266,48.09864
5,1443659757,-4.4954534,48.383625
26,1443659758,-4.4857736,48.379807
10,1443659762,-4.4241633,48.212265
1,1443659762,-4.46572,48.382492
2,1443659763,-4.496568,48.38244
5,1443659765,-4.495445,48.38362
4,1443659765,-4.4851184,48.381325
48,1443659767,-4.326335,48.09827
7,1443659769,-4.3395133,48.17275
10,1443659771,-4.4242167,48.21192
1,1443659773,-4.4657135,48.38249
4,1443659774,-4.48512,48.381325
20,1443659776,-4.3268285,48.09864
5,1443659777,-4.495445,48.383625
31,1443659779,-5.01542,48.084545
15,1443659780,-4.516155,48.36837
7,1443659780,-4.3393817,48.173203
10,1443659780,-4.4243183,48.2115
1,1443659782,-4.4657083,48.38248
53,1443659782,-4.9639716,47.878532
4,1443659785,-4.4851184,48.381325
5,1443659785,-4.495458,48.38364
15,1443659787,-4.516155,48.368374
48,1443659788,-4.3263535,48.098267
11,1443659789,-4.4892282,48.37722
7,1443659790,-4.3392334,48.173615
1,1443659791,-4.465707,48.382484
10,1443659791,-4.424315,48.211025
4,1443659794,-4.485113,48.381325
5,1443659796,-4.4954667,48.383656
53,1443659800,-4.96299,47.878086
7,1443659800,-4.3388834,48.173935
10,1443659801,-4.4242134,48.210655
4,1443659804,-4.4851117,48.381325
5,1443659806,-4.49547,48.38366
16,1443659807,-4.512665,48.370834
20,1443659807,-4.3268266,48.09863
10,1443659811,-4.424122,48.210186
1,1443659812,-4.4657483,48.3825
61,1443659814,-4.750867,47.816074
5,1443659815,-4.495465,48.38365
4,1443659815,-4.4851165,48.381325
24,1443659815,-4.452338,48.38464
20,1443659816,-4.3268285,48.098625
22,1443659820,-4.4857135,48.38109
17,1443659821,-4.51475,48.369457
10,1443659822,-4.4240766,48.209705
1,1443659822,-4.4657583,48.3825
2,1443659823,-4.496587,48.3824
18,1443659824,-4.4794035,48.38287
5,1443659826,-4.495458,48.383633
20,1443659826,-4.3268285,48.09863
10,1443659830,-4.42404,48.209366
2,1443659832,-4.49659,48.38244
1,1443659833,-4.46577,48.3825
4,1443659834,-4.48512,48.381332
5,1443659836,-4.4954534,48.383625
7,1443659840,-4.3370733,48.17507
10,1443659840,-4.42428,48.20899
1,1443659842,-4.4657717,48.382496
4,1443659843,-4.48512,48.381332
5,1443659847,-4.4954534,48.38362
20,1443659847,-4.326822,48.09863
48,1443659847,-4.3265533,48.09826
19,1443659849,-4.485998,48.380714
10,1443659851,-4.42464,48.20859
1,1443659852,-4.4657636,48.38249
2,1443659853,-4.496595,48.382427
5,1443659856,-4.495458,48.383625
10,1443659861,-4.424855,48.20824
1,1443659862,-4.465755,48.38248
48,1443659866,-4.3264866,48.098232
5,1443659867,-4.49546,48.383625
7,1443659870,-4.3358765,48.17606
10,1443659871,-4.4248915,48.207775
1,1443659872,-4.4657483,48.38248
61,1443659874,-4.7516985,47.81536
5,1443659875,-4.495458,48.383633
4,1443659875,-4.485113,48.38132
20,1443659876,-4.326832,48.098633
48,1443659878,-4.326465,48.098232
10,1443659882,-4.425245,48.20744
1,1443659882,-4.46574,48.38248
2,1443659883,-4.496587,48.382374
5,1443659886,-4.49546,48.383633
10,1443659890,-4.4255466,48.2072
2,1443659892,-4.496575,48.382423
33,1443659892,-4.4715033,47.880005
1,1443659893,-4.4657335,48.382477
4,1443659894,-4.485103,48.381325
5,1443659896,-4.495465,48.38364
23,1443659896,-4.4750767,48.339115
60,1443659896,-4.478443,47.8783
23,1443659897,-4.4750767,48.339115
40,1443659898,-4.4708967,47.864887
10,1443659901,-4.4254985,48.20677
1,1443659902,-4.465735,48.382477
60,1443659903,-4.478608,47.878117
4,1443659903,-4.4851017,48.381332
2,1443659904,-4.496575,48.382416
60,1443659905,-4.478677,47.878044
33,1443659905,-4.4714766,47.88008
5,1443659907,-4.495468,48.383648
0,1443659908,-5.00495,48.07633
33,1443659908,-4.471463,47.8801
7,1443659909,-4.334252,48.1773
1,1443659911,-4.46575,48.38248
10,1443659911,-4.42511,48.206448
60,1443659912,-4.4787416,47.877853
33,1443659912,-4.4714518,47.880116
4,1443659914,-4.485105,48.381348
33,1443659914,-4.471445,47.880127
0,1443659915,-5.0054336,48.07633
72,1443659916,-4.4758034,47.86848
5,1443659916,-4.4954734,48.383656
33,1443659917,-4.47143,47.88014
50,1443659917,-4.3668265,47.75888
60,1443659917,-4.4787335,47.87774
0,1443659917,-5.0055685,48.07632
7,1443659920,-4.333783,48.177647
10,1443659920,-4.424657,48.206226
1,1443659921,-4.465757,48.38249
33,1443659921,-4.4714165,47.88016
50,1443659921,-4.3671184,47.758953
60,1443659923,-4.4787183,47.87755
4,1443659925,-4.4851084,48.38135
33,1443659925,-4.471405,47.88018
0,1443659925,-5.0061116,48.076332
48,1443659926,-4.3264,48.098206
20,1443659926,-4.3268385,48.098637
25,1443659926,-4.459163,48.38607
5,1443659927,-4.495478,48.383667
60,1443659927,-4.47873,47.877487
45,1443659927,-4.4966965,48.382515
33,1443659928,-4.4713917,47.88019
50,1443659930,-4.367585,47.759052
10,1443659931,-4.4240017,48.20606
1,1443659932,-4.46572,48.382465
0,1443659933,-5.006593,48.076324
2,1443659934,-4.496595,48.382374
5,1443659935,-4.49547,48.383667
4,1443659935,-4.48511,48.38135
60,1443659936,-4.4788966,47.877228
50,1443659937,-4.3679967,47.759148
26,1443659938,-4.485767,48.379795
26,1443659939,-4.485767,48.379795
1,1443659942,-4.4657016,48.38246
10,1443659942,-4.42331,48.20606
2,1443659943,-4.4966,48.382374
5,1443659945,-4.4954615,48.383667
4,1443659945,-4.4851084,48.38134
6,1443659949,-4.488025,48.377426
10,1443659950,-4.4228115,48.206055
1,1443659953,-4.465688,48.382454
4,1443659954,-4.48511,48.381332
5,1443659956,-4.49546,48.38367
7,1443659960,-4.3323784,48.17902
10,1443659961,-4.422155,48.20595
15,1443659962,-4.51617,48.36832
4,1443659963,-4.4851117,48.381325
2,1443659964,-4.4966083,48.382378
5,1443659967,-4.495458,48.383667
11,1443659969,-4.48926,48.37724
10,1443659970,-4.4216084,48.205933
1,1443659971,-4.465688,48.38244
39,1443659971,-4.49714,48.38608
4,1443659974,-4.4851184,48.38133
20,1443659976,-4.326842,48.098648
5,1443659976,-4.495455,48.383667
1,1443659981,-4.4656935,48.38244
10,1443659981,-4.420982,48.20604
2,1443659983,-4.496607,48.382404
4,1443659984,-4.4851217,48.381332
5,1443659987,-4.495445,48.38365
16,1443659988,-4.512665,48.370834
14,1443659988,-4.49709,48.207264
1,1443659992,-4.4656982,48.38244
10,1443659992,-4.4204516,48.205994
24,1443659992,-4.4523416,48.38464
2,1443659994,-4.4965982,48.38241
4,1443659995,-4.4851184,48.381332
5,1443659995,-4.495455,48.383644
22,1443660001,-4.485707,48.38108
10,1443660001,-4.420153,48.205715
1,1443660002,-4.465707,48.382442
17,1443660002,-4.5147567,48.3695
4,1443660003,-4.48512,48.381336
18,1443660005,-4.4794035,48.38287
5,1443660005,-4.4954834,48.383648
10,1443660011,-4.420035,48.20538
1,1443660014,-4.46574,48.382465
4,1443660014,-4.485113,48.381325
5,1443660016,-4.495488,48.38365
7,1443660019,-4.3320065,48.18133
10,1443660021,-4.4195433,48.205193
2,1443660022,-4.496587,48.382393
4,1443660024,-4.485103,48.381325
5,1443660028,-4.495488,48.383648
7,1443660029,-4.3322315,48.181732
19,1443660029,-4.4860334,48.380665
1,1443660031,-4.465773,48.382492
4,1443660034,-4.4851,48.381317
20,1443660036,-4.326842,48.098637
5,1443660037,-4.4954867,48.38364
7,1443660040,-4.332432,48.182175
21,1443660040,-4.485958,48.38073
10,1443660041,-4.418598,48.20554
1,1443660042,-4.465773,48.3825
4,1443660044,-4.4851,48.38131
5,1443660047,-4.495485,48.38364
10,1443660051,-4.41838,48.2059
1,1443660052,-4.465773,48.382507
4,1443660054,-4.4851,48.3813
5,1443660055,-4.495478,48.383636
20,1443660056,-4.3268433,48.098644
10,1443660061,-4.418275,48.206295
2,1443660063,-4.4966,48.38241
1,1443660063,-4.465775,48.382473
5,1443660066,-4.495475,48.383636
20,1443660067,-4.326845,48.098648
48,1443660068,-4.3263984,48.098293
1,1443660071,-4.465775,48.38244
10,1443660071,-4.418238,48.206654
2,1443660072,-4.496607,48.38241
5,1443660076,-4.49547,48.383633
23,1443660076,-4.474955,48.33917
10,1443660081,-4.4181933,48.2071
1,1443660082,-4.465773,48.382435
2,1443660082,-4.4966083,48.38241
5,1443660087,-4.4954615,48.38363
10,1443660090,-4.41816,48.207474
1,1443660091,-4.46577,48.38244
4,1443660094,-4.4851084,48.381306
5,1443660097,-4.4954534,48.383625
20,1443660097,-4.3268385,48.09865
7,1443660100,-4.3336134,48.184555
10,1443660101,-4.4182315,48.207912
1,1443660102,-4.4657664,48.38245
2,1443660104,-4.4966083,48.382427
4,1443660104,-4.4851065,48.381313
25,1443660105,-4.4590983,48.386047
5,1443660107,-4.495445,48.38363
48,1443660108,-4.3264265,48.098297
7,1443660110,-4.3337717,48.18496
10,1443660111,-4.4183784,48.208294
1,1443660112,-4.46576,48.382454
2,1443660114,-4.496607,48.382427
5,1443660115,-4.4954433,48.38364
4,1443660115,-4.485105,48.38132
26,1443660119,-4.4857783,48.37979
7,1443660120,-4.3339,48.18537
10,1443660121,-4.418548,48.208687
1,1443660123,-4.4657483,48.38244
4,1443660123,-4.4851017,48.38132
2,1443660124,-4.49661,48.382427
5,1443660126,-4.495445,48.38365
20,1443660127,-4.3268366,48.098648
7,1443660130,-4.3340516,48.185772
10,1443660131,-4.4187465,48.209076
1,1443660131,-4.4657435,48.382435
4,1443660134,-4.485095,48.381317
5,1443660136,-4.49544,48.38366
10,1443660141,-4.4189467,48.209446
1,1443660142,-4.4657416,48.382435
15,1443660143,-4.516175,48.36836
4,1443660143,-4.4850984,48.38131
5,1443660147,-4.4954367,48.383667
11,1443660148,-4.4892235,48.3772
10,1443660150,-4.4191465,48.2098
1,1443660152,-4.465737,48.382446
4,1443660154,-4.485105,48.3813
5,1443660157,-4.49543,48.383675
1,1443660161,-4.4657335,48.382446
10,1443660161,-4.41938,48.210228
2,1443660163,-4.496625,48.38238
4,1443660164,-4.4851065,48.3813
5,1443660167,-4.495422,48.383675
14,1443660169,-4.497083,48.207275
16,1443660171,-4.512665,48.370834
24,1443660172,-4.452395,48.384674
10,1443660172,-4.4196467,48.210636
1,1443660172,-4.46573,48.382458
4,1443660175,-4.485105,48.381306
5,1443660178,-4.4954185,48.383675
17,1443660180,-4.5148234,48.369507
10,1443660181,-4.4198565,48.210968
22,1443660182,-4.485705,48.38108
4,1443660183,-4.4851065,48.381313
1,1443660183,-4.465725,48.382473
2,1443660184,-4.4966183,48.382385
18,1443660185,-4.4794016,48.382866
5,1443660187,-4.4954166,48.38367
10,1443660191,-4.4200416,48.21134
1,1443660192,-4.4657235,48.382492
0,1443660192,-5.0235186,48.0755
38,1443660193,-5.6137366,48.724945
4,1443660195,-4.485105,48.381313
5,1443660196,-4.4954166,48.38366
20,1443660197,-4.3268385,48.09864
35,1443660200,-4.656975,48.004112
10,1443660201,-4.420242,48.21171
65,1443660202,-3.9662933,47.86483
2,1443660202,-4.4966216,48.3824
0,1443660202,-5.024125,48.07543
60,1443660203,-4.481517,47.875042
4,1443660203,-4.4851065,48.381313
1,1443660203,-4.4657235,48.38249
0,1443660205,-5.0243034,48.075413
60,1443660205,-4.4815884,47.87501
5,1443660206,-4.4954166,48.383648
47,1443660207,-4.37779,47.8178
48,1443660207,-4.3263717,48.098274
10,1443660211,-4.420445,48.212048
1,1443660212,-4.4657283,48.3825
0,1443660212,-5.0246816,48.07538
67,1443660213,-4.805838,48.351646
4,1443660214,-4.4850984,48.381325
60,1443660216,-4.4817433,47.87494
49,1443660216,-4.378595,47.816204
0,1443660220,-5.0252285,48.07532
21,1443660220,-4.485955,48.38072
10,1443660221,-4.420675,48.212475
0,1443660222,-5.025355,48.075306
2,1443660223,-4.496617,48.382393
4,1443660224,-4.485093,48.381336
60,1443660226,-4.481805,47.87495
5,1443660227,-4.4954166,48.38362
38,1443660230,-5.6128616,48.726048
7,1443660230,-4.33609,48.18973
0,1443660232,-5.0259967,48.075275
1,1443660232,-4.4657316,48.382496
10,1443660232,-4.42088,48.21288
4,1443660234,-4.485093,48.38134
2,1443660234,-4.496605,48.38241
5,1443660237,-4.49542,48.383625
38,1443660237,-5.6126266,48.72633
33,1443660238,-4.470773,47.88061
10,1443660241,-4.421018,48.213226
1,1443660243,-4.4657316,48.382492
4,1443660244,-4.4850965,48.38134
2,1443660244,-4.4965935,48.382412
5,1443660246,-4.4954267,48.38364
20,1443660247,-4.326842,48.098644
10,1443660251,-4.4211583,48.213634
1,1443660252,-4.465737,48.382492
4,1443660254,-4.4851,48.381344
23,1443660256,-4.47488,48.33915
5,1443660256,-4.4954286,48.38364
10,1443660262,-4.4213033,48.214027
2,1443660262,-4.49658,48.382404
1,1443660264,-4.465737,48.3825
5,1443660266,-4.4954286,48.383636
7,1443660269,-4.337897,48.190834
10,1443660271,-4.4214416,48.214375
1,1443660272,-4.465737,48.3825
2,1443660275,-4.49658,48.38241
5,1443660276,-4.4954286,48.38364
20,1443660277,-4.326842,48.098644
10,1443660282,-4.4215264,48.2148
2,1443660284,-4.496585,48.382412
5,1443660286,-4.495432,48.383648
10,1443660292,-4.421368,48.215233
1,1443660292,-4.4657335,48.382545
4,1443660294,-4.4851017,48.381325
20,1443660296,-4.326842,48.098644
5,1443660297,-4.4954414,48.38365
26,1443660298,-4.485767,48.379795
10,1443660301,-4.421193,48.215576
1,1443660303,-4.465725,48.382545
4,1443660303,-4.485105,48.381313
5,1443660307,-4.49544,48.38365
7,1443660310,-4.3388667,48.19232
10,1443660311,-4.4212,48.21599
1,1443660312,-4.46572,48.38254
2,1443660312,-4.496607,48.382412
4,1443660314,-4.485105,48.38131
5,1443660316,-4.4954367,48.38365
7,1443660320,-4.3388634,48.192745
10,1443660321,-4.42141,48.216354
15,1443660322,-4.51616,48.368374
1,1443660323,-4.465715,48.38254
2,1443660324,-4.496617,48.38241
4,1443660325,-4.4851065,48.38132
5,1443660326,-4.495438,48.383667
48,1443660327,-4.3264117,48.09828
7,1443660330,-4.3388433,48.193123
10,1443660330,-4.42173,48.216644
11,1443660330,-4.489218,48.3772
1,1443660332,-4.4657116,48.382534
20,1443660337,-4.3268433,48.098648
31,1443660337,-5.0534916,48.079323
10,1443660341,-4.42228,48.216854
1,1443660342,-4.4657135,48.382526
4,1443660344,-4.485113,48.381325
2,1443660344,-4.49663,48.38241
31,1443660347,-5.0541835,48.07927
5,1443660347,-4.495455,48.38368
14,1443660349,-4.497033,48.20726
24,1443660349,-4.45236,48.384678
10,1443660352,-4.4229183,48.21683
16,1443660353,-4.512665,48.370834
2,1443660354,-4.4966316,48.382397
4,1443660354,-4.4851165,48.381332
20,1443660357,-4.32685,48.098648
5,1443660357,-4.49545,48.38368
22,1443660360,-4.485708,48.38106
10,1443660361,-4.423353,48.216663
17,1443660363,-4.5148067,48.369545
1,1443660363,-4.4657183,48.382504
18,1443660365,-4.4794016,48.382866
5,1443660366,-4.495448,48.38368
20,1443660367,-4.3268485,48.098648
10,1443660371,-4.423868,48.216675
2,1443660373,-4.4966135,48.38241
4,1443660374,-4.4851265,48.38134
5,1443660376,-4.4954515,48.383682
20,1443660378,-4.326855,48.09864
10,1443660381,-4.4242134,48.21694
1,1443660383,-4.4657235,48.3825
2,1443660384,-4.496607,48.382435
4,1443660385,-4.485133,48.381332
5,1443660386,-4.49546,48.383694
19,1443660389,-4.4859614,48.380726
10,1443660390,-4.424297,48.217247
7,1443660390,-4.339735,48.19412
1,1443660392,-4.4657183,48.382507
2,1443660394,-4.4966016,48.382446
4,1443660395,-4.4851365,48.381325
5,1443660397,-4.49548,48.383694
21,1443660399,-4.4859667,48.380726
7,1443660400,-4.3400035,48.193718
10,1443660401,-4.424013,48.217598
1,1443660403,-4.465725,48.3825
2,1443660404,-4.496607,48.38244
5,1443660407,-4.495455,48.383694
7,1443660410,-4.3402286,48.19337
10,1443660412,-4.4235034,48.217857
2,1443660413,-4.49661,48.38244
1,1443660414,-4.4657335,48.382496
4,1443660415,-4.48513,48.381317
20,1443660417,-4.326842,48.098648
5,1443660417,-4.49546,48.383686
10,1443660421,-4.423022,48.218014
1,1443660423,-4.465737,48.382492
5,1443660426,-4.495465,48.38368
10,1443660431,-4.4224367,48.21812
1,1443660432,-4.4657383,48.382492
5,1443660436,-4.495465,48.383667
23,1443660436,-4.4748282,48.339188
10,1443660441,-4.421827,48.218174
2,1443660444,-4.4966135,48.382412
5,1443660446,-4.49547,48.383663
10,1443660450,-4.42127,48.21821
1,1443660452,-4.4657335,48.3825
4,1443660454,-4.4851217,48.381348
5,1443660457,-4.495468,48.38366
7,1443660458,-4.340852,48.19136
10,1443660461,-4.4205866,48.218227
1,1443660463,-4.4657383,48.38251
2,1443660464,-4.4966035,48.382465
5,1443660466,-4.4954634,48.383667
48,1443660467,-4.326403,48.098286
25,1443660467,-4.4591484,48.386116
7,1443660469,-4.3408833,48.190895
10,1443660472,-4.419905,48.218246
1,1443660473,-4.4657383,48.382515
2,1443660473,-4.4966035,48.382423
4,1443660474,-4.48511,48.38135
5,1443660477,-4.4954615,48.383667
7,1443660480,-4.340955,48.190434
10,1443660482,-4.419285,48.21826
1,1443660483,-4.46574,48.38252
5,1443660486,-4.495465,48.38366
6,1443660490,-4.488042,48.377415
7,1443660490,-4.341065,48.19002
10,1443660491,-4.4187284,48.218266
1,1443660492,-4.46574,48.38251
38,1443660494,-5.6062083,48.7346
4,1443660495,-4.48511,48.38136
5,1443660496,-4.495468,48.38366
7,1443660500,-4.3411765,48.189606
36,1443660501,-4.4849133,48.378956
10,1443660501,-4.418112,48.21827
1,1443660502,-4.4657416,48.382492
2,1443660504,-4.4965935,48.38244
4,1443660505,-4.48512,48.38138
5,1443660506,-4.49547,48.383663
33,1443660508,-4.471162,47.881535
7,1443660509,-4.3412633,48.18923
11,1443660510,-4.4892435,48.377193
11,1443660510,-4.4892435,48.377193
10,1443660510,-4.4175615,48.218254
1,1443660512,-4.46575,48.38249
39,1443660513,-4.4971585,48.386093
33,1443660515,-4.47116,47.881554
20,1443660516,-4.326852,48.09864
7,1443660518,-4.34133,48.18886
33,1443660521,-4.471152,47.881565
10,1443660521,-4.416917,48.218166
0,1443660522,-5.044093,48.073944
0,1443660523,-5.044093,48.073944
1,1443660523,-4.465757,48.382477
13,1443660523,-4.4899616,48.379265
2,1443660524,-4.496607,48.382427
33,1443660524,-4.47115,47.881565
0,1443660526,-5.0442767,48.07394
5,1443660526,-4.4954715,48.38367
48,1443660527,-4.326502,48.09832
33,1443660527,-4.4711485,47.881573
14,1443660528,-4.4969783,48.207233
14,1443660528,-4.4969783,48.207233
24,1443660528,-4.452337,48.38464
33,1443660532,-4.4711432,47.881584
10,1443660532,-4.4162717,48.218025
0,1443660532,-5.044655,48.073933
73,1443660533,-6.220832,48.807667
60,1443660534,-4.481197,47.875805
4,1443660534,-4.485125,48.381413
0,1443660535,-5.0448465,48.073933
16,1443660536,-4.512665,48.370834
5,1443660537,-4.495468,48.383675
33,1443660538,-4.4711432,47.881588
22,1443660541,-4.48571,48.381092
17,1443660541,-4.5147867,48.369545
10,1443660541,-4.415685,48.21788
4,1443660543,-4.48512,48.3814
18,1443660545,-4.4793983,48.382866
5,1443660546,-4.495465,48.38366
10,1443660551,-4.415155,48.217754
1,1443660552,-4.46576,48.382492
4,1443660554,-4.485113,48.38138
20,1443660556,-4.3268685,48.098644
5,1443660556,-4.4954615,48.38364
7,1443660560,-4.342193,48.187225
10,1443660562,-4.414515,48.217594
1,1443660562,-4.4657536,48.382507
15,1443660564,-4.5161633,48.36835
48,1443660566,-4.3264065,48.098526
15,1443660568,-4.51616,48.368355
19,1443660569,-4.4859767,48.38068
10,1443660571,-4.4140434,48.217487
1,1443660572,-4.465745,48.382515
4,1443660574,-4.485113,48.38135
20,1443660576,-4.32687,48.098644
5,1443660576,-4.495448,48.383633
7,1443660578,-4.342603,48.18652
21,1443660580,-4.48592,48.380753
10,1443660582,-4.413405,48.217327
2,1443660584,-4.4965835,48.382465
1,1443660584,-4.4657435,48.382515
4,1443660585,-4.485123,48.38136
5,1443660586,-4.49544,48.383633
7,1443660589,-4.342825,48.186092
2,1443660592,-4.4965835,48.382465
10,1443660592,-4.4127665,48.217175
1,1443660593,-4.465737,48.38251
4,1443660594,-4.4851284,48.381348
20,1443660597,-4.32687,48.098644
5,1443660597,-4.4954367,48.38364
7,1443660600,-4.34293,48.18563
10,1443660601,-4.4121833,48.217026
1,1443660602,-4.465727,48.382507
4,1443660603,-4.48513,48.381332
2,1443660603,-4.496585,48.382446
5,1443660607,-4.4954367,48.383644
7,1443660610,-4.3429365,48.18521
10,1443660611,-4.4116616,48.2169
1,1443660612,-4.46572,48.3825
23,1443660616,-4.4747915,48.33915
5,1443660616,-4.4954333,48.383648
7,1443660620,-4.3428435,48.184795
10,1443660622,-4.41102,48.216755
5,1443660626,-4.4954367,48.38365
7,1443660629,-4.3426933,48.184425
10,1443660630,-4.410557,48.21664
1,1443660632,-4.4657083,48.382515
4,1443660635,-4.4851117,48.381325
5,1443660636,-4.4954367,48.383656
7,1443660638,-4.342515,48.184067
10,1443660641,-4.409917,48.21649
1,1443660643,-4.4657083,48.38253
2,1443660644,-4.4965734,48.382435
4,1443660645,-4.4851084,48.381325
5,1443660646,-4.4954433,48.383663
7,1443660650,-4.3423085,48.18362
10,1443660651,-4.4093966,48.216377
4,1443660654,-4.4851084,48.38132
1,1443660654,-4.4657083,48.382538
5,1443660657,-4.495448,48.38367
26,1443660659,-4.485785,48.379807
27,1443660659,-4.325685,48.098183
7,1443660660,-4.3421082,48.18317
10,1443660661,-4.4087067,48.2162
1,1443660662,-4.465707,48.382534
2,1443660663,-4.496577,48.38244
4,1443660663,-4.4851065,48.381313
20,1443660666,-4.32685,48.098633
5,1443660667,-4.495455,48.383675
7,1443660670,-4.3419185,48.18276
10,1443660671,-4.4081964,48.21606
1,1443660672,-4.465705,48.38253
4,1443660675,-4.4851084,48.38132
5,1443660676,-4.4954567,48.38368
27,1443660678,-4.32569,48.09819
7,1443660680,-4.341715,48.182354
1,1443660682,-4.465705,48.382526
10,1443660682,-4.4075933,48.215855
2,1443660683,-4.496588,48.382435
4,1443660685,-4.48511,48.38133
5,1443660686,-4.495458,48.38368
20,1443660687,-4.32685,48.098625
11,1443660687,-4.489245,48.377193
7,1443660689,-4.34154,48.18199
10,1443660691,-4.407095,48.21569
1,1443660692,-4.465717,48.382515
4,1443660695,-4.4851065,48.38133
7,1443660698,-4.34136,48.181625
10,1443660702,-4.406562,48.2155
1,1443660703,-4.465747,48.3825
2,1443660704,-4.4965835,48.38245
4,1443660705,-4.4851065,48.381344
24,1443660705,-4.452357,48.384655
5,1443660706,-4.4954567,48.38368
14,1443660708,-4.4970164,48.20728
7,1443660709,-4.3411684,48.18118
10,1443660710,-4.4061685,48.21525
1,1443660711,-4.465755,48.38248
16,1443660714,-4.512665,48.370834
4,1443660714,-4.4851165,48.381367
20,1443660717,-4.3268533,48.098625
5,1443660718,-4.4954634,48.383667
7,1443660720,-4.3409567,48.18073
10,1443660721,-4.4057865,48.21491
1,1443660722,-4.46575,48.38246
17,1443660722,-4.514818,48.369545
4,1443660723,-4.485125,48.381382
2,1443660723,-4.49659,48.382454
18,1443660724,-4.4793983,48.382866
5,1443660727,-4.4954715,48.38365
20,1443660727,-4.3268533,48.09863
7,1443660730,-4.340757,48.18032
10,1443660731,-4.40546,48.214714
1,1443660732,-4.4657416,48.382454
4,1443660735,-4.4851284,48.381397
5,1443660736,-4.49547,48.383633
7,1443660739,-4.34056,48.17992
1,1443660742,-4.4657316,48.382454
10,1443660742,-4.405182,48.214535
2,1443660743,-4.496605,48.382435
4,1443660744,-4.4851284,48.381397
15,1443660744,-4.5161366,48.36836
48,1443660746,-4.3263383,48.098267
5,1443660746,-4.495475,48.383625
7,1443660749,-4.340387,48.179546
19,1443660749,-4.48595,48.380707
10,1443660751,-4.4050865,48.214394
1,1443660752,-4.4657135,48.38247
4,1443660754,-4.4851184,48.38139
5,1443660757,-4.4954734,48.38362
7,1443660758,-4.340205,48.179188
48,1443660758,-4.3263416,48.09826
21,1443660759,-4.4859467,48.380753
10,1443660761,-4.4050865,48.214207
1,1443660763,-4.4657,48.38249
2,1443660764,-4.4965935,48.382393
4,1443660764,-4.4851165,48.38138
5,1443660766,-4.49547,48.38362
20,1443660766,-4.3268332,48.09862
7,1443660768,-4.3400116,48.178776
10,1443660770,-4.4052167,48.21409
1,1443660771,-4.4657,48.382492
4,1443660774,-4.4851165,48.38136
5,1443660777,-4.4954634,48.38362
7,1443660780,-4.3397717,48.178288
10,1443660781,-4.4054832,48.214054
4,1443660783,-4.48512,48.38135
5,1443660787,-4.4954634,48.38362
7,1443660790,-4.33958,48.17787
10,1443660791,-4.405717,48.214127
1,1443660792,-4.4657135,48.382492
4,1443660795,-4.4851165,48.381355
5,1443660795,-4.49546,48.38362
23,1443660796,-4.474775,48.33912
23,1443660796,-4.474775,48.33912
7,1443660800,-4.3393917,48.177467
74,1443660802,-6.5222135,48.774574
1,1443660802,-4.465697,48.382496
10,1443660802,-4.4059567,48.214264
4,1443660803,-4.485115,48.381363
5,1443660806,-4.4954567,48.383625
7,1443660809,-4.3392215,48.177105
0,1443660811,-5.06158,48.07292
10,1443660811,-4.4061933,48.214394
1,1443660812,-4.465678,48.382496
4,1443660814,-4.485113,48.381367
67,1443660814,-4.82063,48.399567
74,1443660815,-6.5219336,48.77398
0,1443660816,-5.0618033,48.0729
5,1443660817,-4.495455,48.38362
7,1443660819,-4.339045,48.17675
10,1443660821,-4.406545,48.21443
0,1443660821,-5.06216,48.0729
1,1443660823,-4.465668,48.3825
25,1443660825,-4.4591365,48.386097
20,1443660826,-4.3268266,48.09863
5,1443660826,-4.4954567,48.38362
0,1443660827,-5.06245,48.072872
45,1443660828,-4.4967017,48.382473
7,1443660829,-4.3388634,48.176346
10,1443660830,-4.406825,48.21434
1,1443660832,-4.465665,48.3825
0,1443660832,-5.0627985,48.07284
4,1443660834,-4.4851165,48.38136
0,1443660834,-5.0629134,48.072834
60,1443660837,-4.4810867,47.87607
33,1443660837,-4.4719667,47.88211
5,1443660837,-4.49546,48.383617
20,1443660837,-4.326832,48.098637
26,1443660838,-4.485755,48.379807
26,1443660840,-4.485755,48.379807
7,1443660840,-4.3386436,48.175865
10,1443660841,-4.4069815,48.214123
1,1443660843,-4.465665,48.382496
5,1443660847,-4.495465,48.383625
7,1443660850,-4.33852,48.175446
10,1443660851,-4.4068785,48.213886
1,1443660852,-4.465667,48.382492
4,1443660855,-4.4851065,48.38136
5,1443660856,-4.4954634,48.383636
7,1443660860,-4.3384085,48.175026
1,1443660862,-4.4656734,48.382492
10,1443660862,-4.4066215,48.21364
4,1443660863,-4.485105,48.381355
11,1443660867,-4.4892383,48.3772
7,1443660869,-4.3383217,48.174652
10,1443660871,-4.4063416,48.213444
1,1443660872,-4.4656816,48.38249
4,1443660874,-4.485105,48.38135
20,1443660876,-4.3268332,48.098633
5,1443660877,-4.49545,48.38365
7,1443660879,-4.338205,48.174274
10,1443660882,-4.405935,48.213234
24,1443660883,-4.4523582,48.384666
2,1443660884,-4.4965816,48.382435
1,1443660884,-4.465685,48.38248
4,1443660884,-4.4851084,48.381348
7,1443660889,-4.3380566,48.173862
14,1443660890,-4.4969816,48.207245
2,1443660892,-4.4965835,48.382446
10,1443660892,-4.4056,48.21308
1,1443660892,-4.465697,48.38248
